bill_id,proposed_date,bill_name
1909750,2014-03-17,산업재해보상보험법 일부개정법률안
1909876,2014-03-25,폐기물관리법 일부개정법률안
1909961,2014-03-31,대기환경보전법 일부개정법률안
1909129,2014-01-22,약사법 일부개정법률안
1909860,2014-03-24,응급의료에 관한 법률 일부개정법률안
1909107,2014-01-20,환경영향평가법 일부개정법률안
1910407,2014-04-30,도시공원 및 녹지 등에 관한 법률 일부개정법률안
1909645,2014-03-06,장사 등에 관한 법률 일부개정법률안
1909582,2014-02-28,지방세특례제한법 일부개정법률안
1909010,2014-01-06,약사법 일부개정법률안
1909399,2014-02-14,수목원 조성 및 진흥에 관한 법률 일부개정법률안
1901265,2012-08-22,국민연금법 일부개정법률안
1909589,2014-02-28,수목원 조성 및 진흥에 관한 법률 일부개정법률안
1909347,2014-02-11,석유 및 석유대체연료 사업법 일부개정법률안
1902552,2012-11-13,응급의료에 관한 법률 일부개정법률안
1904199,2013-03-21,폐기물관리법 일부개정법률안
1900710,2012-07-17,장사 등에 관한 법률 일부개정법률안
1901952,2012-09-25,전기통신사업법 일부개정법률안
1902393,2012-11-02,원자력안전법 일부개정법률안
1910387,2014-04-29,액화석유가스의 안전관리 및 사업법 일부개정법률안
1910391,2014-04-29,산업재해보상보험법 일부개정법률안
1910395,2014-04-29,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1910397,2014-04-29,초·중등교육법 일부개정법률안
1910398,2014-04-29,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1903374,2013-01-21,전기통신사업법 일부개정법률안
1904837,2013-05-06,국민연금법 일부개정법률안
1904306,2013-03-28,원자력안전법 일부개정법률안
1901129,2012-08-13,국민연금법 일부개정법률안
1904107,2013-03-18,정신보건법 일부개정법률안
1911031,2014-06-30,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1901529,2012-09-04,전기통신사업법 일부개정법률안
1904278,2013-03-26,농어업·농어촌 및 식품산업 기본법 일부개정법률안
1900944,2012-07-30,국민연금과 직역연금의 연계에 관한 법률 일부개정법률안
1903185,2012-12-31,장사 등에 관한 법률 일부개정법률안
1904888,2013-05-09,에너지이용 합리화법 일부개정법률안
1902550,2012-11-13,원자력안전법 일부개정법률안
1900689,2012-07-16,모자보건법 일부개정법률안
1902296,2012-10-26,귀농어업인 농어촌 정착지원에 관한 법률안
1911032,2014-06-30,지방의료원의 설립 및 운영에 관한 법률 일부개정법률안
1901640,2012-09-07,모자보건법 일부개정법률안
1910797,2014-06-02,교육기본법 일부개정법률안
1913200,2014-12-26,선주상호보험조합법 일부개정법률안
1913204,2014-12-26,고용보험법 일부개정법률안
1904248,2013-03-25,노인복지법 일부개정법률안
1907852,2013-11-18,국민연금과 직역연금의 연계에 관한 법률 일부개정법률안
1904283,2013-03-26,농어촌주민의 보건복지증진을 위한 특별법 일부개정법률안
1904114,2013-03-18,노인복지법 일부개정법률안
1904274,2013-03-26,유해화학물질 관리법 일부개정법률안
1903823,2013-02-21,독점규제 및 공정거래에 관한 법률 일부개정법률안
1907734,2013-11-13,독점규제 및 공정거래에 관한 법률 일부개정법률안
1910580,2014-05-13,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1910582,2014-05-13,초·중등교육법 일부개정법률안
1910583,2014-05-13,교육기본법 일부개정법률안
1908230,2013-12-02,대기환경보전법 일부개정법률안
1907827,2013-11-18,장사 등에 관한 법률 일부개정법률안
1907831,2013-11-18,약사법 일부개정법률안
1907836,2013-11-18,응급의료에 관한 법률 일부개정법률안
1907849,2013-11-18,정신보건법 일부개정법률안
1907883,2013-11-19,노인복지법 일부개정법률안
1907985,2013-11-22,노인복지법 일부개정법률안
1908015,2013-11-25,근로자직업능력 개발법 일부개정법률안
1908023,2013-11-25,폐기물관리법 일부개정법률안
1912938,2014-12-09,농어촌정비법 일부개정법률안(대안)
1908168,2013-11-28,석유 및 석유대체연료 사업법 일부개정법률안
1908167,2013-11-28,액화석유가스의 안전관리 및 사업법 전부개정법률안
1908192,2013-11-29,치매관리법 일부개정법률안
1908176,2013-11-28,국민연금법 일부개정법률안
1908195,2013-11-29,지방세특례제한법 일부개정법률안
1908197,2013-11-29,근로자직업능력 개발법 일부개정법률안
1901903,2012-09-21,귀농인 지원법안
1902168,2012-10-09,농어촌주민의 보건복지증진을 위한 특별법 일부개정법률안
1904172,2013-03-20,정신보건법 일부개정법률안
1902039,2012-09-27,급경사지 재해예방에 관한 법률 일부개정법률안
1900576,2012-07-09,장애인·노인·임산부등의편의증진보장에관한법률 일부개정법률안
1902650,2012-11-19,정신보건법 일부개정법률안
1902548,2012-11-13,원자력안전법 일부개정법률안
1910665,2014-05-19,제품안전기본법 일부개정법률안
1905014,2013-05-20,환경영향평가법 일부개정법률안
DD01053,2014-12-26,동북아역사왜곡대책 특별위원회 활동기간 연장의 건
1904674,2013-04-26,유해화학물질 관리법 일부개정법률안
1910635,2014-05-16,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1908223,2013-11-29,국민연금법 일부개정법률안
1908255,2013-12-02,초지법 일부개정법률안
1910565,2014-05-12,교육기본법 일부개정법률안
1910574,2014-05-12,초·중등교육법 일부개정법률안
1910584,2014-05-13,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1910587,2014-05-13,초·중등교육법 일부개정법률안
1910588,2014-05-13,교육기본법 일부개정법률안
1910589,2014-05-13,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1910616,2014-05-15,지방세특례제한법 일부개정법률안
1910639,2014-05-16,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1910751,2014-05-28,원자력안전법 일부개정법률안
1910880,2014-06-16,여신전문금융업법 일부개정법률안
1910959,2014-06-23,도시공원 및 녹지 등에 관한 법률 일부개정법률안
1910807,2014-06-05,한국교육방송공사법 일부개정법률안
1910844,2014-06-11,지방교부세법 일부개정법률안
1910960,2014-06-24,유해화학물질 관리법 일부개정법률안
1911189,2014-07-16,전기·전자제품 및 자동차의 자원순환에 관한 법률 일부개정법률안
1911223,2014-07-18,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1911357,2014-08-08,지방세특례제한법 일부개정법률안
1911327,2014-08-06,자원의 절약과 재활용촉진에 관한 법률 일부개정법률안
1911500,2014-08-28,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안
1913227,2014-12-26,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
1911510,2014-08-28,광산피해의 방지 및 복구에 관한 법률 일부개정법률안
1913205,2014-12-26,선박투자회사법 일부개정법률안
1913207,2014-12-26,학교도서관진흥법 일부개정법률안
1913208,2014-12-26,지방교육재정교부금법 일부개정법률안
1913209,2014-12-26,군인복지기본법 일부개정법률안
1913229,2014-12-26,국민건강증진법 일부개정법률안
1913261,2014-12-26,지방교육재정교부금법 일부개정법률안
1913255,2014-12-26,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안
1913198,2014-12-26,벤처기업육성에 관한 특별조치법 일부개정법률안
DD01054,2014-12-26,2014년도 국정감사 결과보고서 채택의 건
1913202,2014-12-26,우주손해배상법 일부개정법률안
1911523,2014-08-29,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
DD01044,2014-12-26,창조경제활성화 특별위원회 활동기간 연장의 건
1913260,2014-12-26,근로자직업능력 개발법 일부개정법률안
1911533,2014-08-29,중소기업 기술혁신 촉진법 일부개정법률안
1911568,2014-09-01,노인복지법 일부개정법률안
1911613,2014-09-04,의료기기법 일부개정법률안
1913281,2014-12-29,4·16세월호참사 특별조사위원회 위원(조대환) 선출안
1913282,2014-12-29,4·16세월호참사 특별조사위원회 위원(권영빈) 선출안
1913283,2014-12-29,4·16세월호참사 특별조사위원회 위원(고영주) 선출안
1913284,2014-12-29,4·16세월호참사 특별조사위원회 위원(김서중) 선출안
1913285,2014-12-29,4·16세월호참사 특별조사위원회 위원(김  진) 선출안
1913286,2014-12-29,4·16세월호참사 특별조사위원회 위원(류희인) 선출안
1913287,2014-12-29,4·16세월호참사 특별조사위원회 위원(석동현) 선출안
1913288,2014-12-29,4·16세월호참사 특별조사위원회 위원(차기환) 선출안
1913289,2014-12-29,4·16세월호참사 특별조사위원회 위원(최일숙) 선출안
1913290,2014-12-29,4·16세월호참사 특별조사위원회 위원(황전원) 선출안
1913338,2014-12-29,2014년도 국정감사 결과보고서 채택의 건
1913436,2014-12-30,철도안전법 일부개정법률안
1911633,2014-09-05,중소기업 기술혁신 촉진법 일부개정법률안
1911661,2014-09-12,장사 등에 관한 법률 일부개정법률안
1911695,2014-09-15,국민연금법 일부개정법률안
1911742,2014-09-18,장사 등에 관한 법률 일부개정법률안
1911867,2014-09-26,중소기업진흥에 관한 법률 일부개정법률안
1911919,2014-09-30,지방세법 일부개정법률안
1912001,2014-10-06,지방세특례제한법 일부개정법률안
1913776,2015-01-23,국가인권위원회법 일부개정법률안
1912058,2014-10-16,중소기업진흥에 관한 법률 일부개정법률안
1912059,2014-10-16,소기업 및 소상공인 지원을 위한 특별조치법 전부개정법률안
1912078,2014-10-21,신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안
1912079,2014-10-21,공공주택건설 등에 관한 특별법 일부개정법률안
1912084,2014-10-22,지방세특례제한법 일부개정법률안
1913332,2014-12-29,교육공무원법 일부개정법률안
1912087,2014-10-22,지방교부세법 일부개정법률안
1912140,2014-10-28,제품안전기본법 일부개정법률안
1912221,2014-10-31,중소기업 기술혁신 촉진법 일부개정법률안
1912372,2014-11-07,임금채권보장법 일부개정법률안
DD00871,2014-11-19,자동차관리법 일부개정법률안(대안)
DD00873,2014-11-19,철도안전법 일부개정법률안(대안)
1912502,2014-11-17,국립생물자원관법인의 설립 및 운영에 관한 법률안
1912506,2014-11-17,지방세특례제한법 일부개정법률안
1912649,2014-11-25,도시 및 주거환경정비법 일부개정법률안
1908818,2013-12-27,산림문화·휴양에 관한 법률 일부개정법률안
1909859,2014-03-24,원자력시설 등의 방호 및 방사능 방재 대책법 일부개정법률안
1911513,2014-08-28,부품·소재전문기업 등의 육성에 관한 특별조치법 일부개정법률안
1912004,2014-10-07,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 일부개정법률안
DD01026,2014-12-09,2014년도 국정감사 결과보고서 채택의 건
1913235,2014-12-26,공유수면 관리 및 매립에 관한 법률 일부개정법률안
1913239,2014-12-26,남북관계 및 교류협력 발전 특별위원회 활동기간 연장의 건
1913240,2014-12-26,평창동계올림픽 및 국제경기대회지원 특별위원회 활동기간 연장의 건
1913241,2014-12-26,서민주거복지 특별위원회 구성결의안
1913242,2014-12-26,2014년도 국정감사 결과보고서 채택의 건
1913237,2014-12-26,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안
1913231,2014-12-26,정치자금법 일부개정법률안
1913251,2014-12-26,도로교통법 일부개정법률안
1913395,2014-12-30,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
1913401,2014-12-30,부가가치세법 일부개정법률안
1913405,2014-12-30,행정규제기본법 일부개정법률안
1913412,2014-12-30,농업협동조합법 일부개정법률안
1913433,2014-12-30,국가재정법 일부개정법률안
1913423,2014-12-30,상속세 및 증여세법 일부개정법률안
1913440,2014-12-30,개별소비세법 일부개정법률안
1913446,2014-12-30,수산업협동조합법 일부개정법률안
1913458,2014-12-31,콘텐츠산업 진흥법 일부개정법률안
1913459,2014-12-31,지방문화원진흥법 일부개정법률안
1913304,2014-12-29,도로교통법 일부개정법률안
1913306,2014-12-29,농수산물 유통 및 가격안정에 관한 법률 일부개정법률안
1913333,2014-12-29,여성발전기본법 일부개정법률안
1913321,2014-12-29,조세특례제한법 일부개정법률안
1913326,2014-12-29,전기통신사업법 일부개정법률안
1913327,2014-12-29,자본시장과 금융투자업에 관한 법률 일부개정법률안
1913335,2014-12-29,독점규제 및 공정거래에 관한 법률 일부개정법률안
1913330,2014-12-29,정신보건법 일부개정법률안
1913331,2014-12-29,가맹사업거래의 공정화에 관한 법률 일부개정법률안
1913347,2014-12-29,자본시장과 금융투자업에 관한 법률 일부개정법률안
1913349,2014-12-29,치매관리법 일부개정법률안
1913365,2014-12-29,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안
1913348,2014-12-29,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안
1913364,2014-12-29,조세범 처벌법 일부개정법률안
1913361,2014-12-29,중소기업은행법 일부개정법률안
1913352,2014-12-29,휴면예금관리재단의 설립 등에 관한 법률 전부개정법률안
1913363,2014-12-29,특정강력범죄의 처벌에 관한 특례법 일부개정법률안
1913368,2014-12-29,국민체육진흥법 일부개정법률안
1913371,2014-12-29,산림조합법 일부개정법률안
1913372,2014-12-29,문화재보호법 일부개정법률안
1913373,2014-12-29,도서관법 일부개정법률안
1913377,2014-12-29,문화산업진흥 기본법 일부개정법률안
1913369,2014-12-29,공인노무사법 일부개정법률안
1913381,2014-12-29,콘텐츠산업 진흥법 일부개정법률안
1913382,2014-12-29,사립학교법 일부개정법률안
1913383,2014-12-29,사립학교교직원 연금법 일부개정법률안
1913384,2014-12-29,"2011대구세계육상선수권대회, 2013충주세계조정선수권대회, 2014인천아시아경기대회, 2014인천장애인아시아경기대회 및 2015광주하계유니버시아드대회 지원법 일부개정법률안"
1913387,2014-12-29,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안
1913295,2014-12-29,공직선거법 일부개정법률안
1913336,2014-12-29,수산자원관리법 일부개정법률안
1913351,2014-12-29,농어업인 삶의 질 향상 및 농어촌지역 개발촉진에 관한 특별법 일부개정법률안
1913355,2014-12-29,고등교육법 일부개정법률안
1913356,2014-12-29,대기환경보전법 일부개정법률안
1913378,2014-12-29,약사법 일부개정법률안
1913358,2014-12-29,게임산업진흥에 관한 법률 일부개정법률안
1913359,2014-12-29,약관의 규제에 관한 법률 일부개정법률안
1913370,2014-12-29,아시아문화중심도시 조성에 관한 특별법 일부개정법률안
1913375,2014-12-29,콘텐츠산업 진흥법 일부개정법률안
1913376,2014-12-29,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안
1913379,2014-12-29,의료법 일부개정법률안
1912689,2014-11-26,각급 법원 판사 정원법 일부개정법률안
1912688,2014-11-26,검사정원법 일부개정법률안
1913416,2014-12-30,소비자생활협동조합법 일부개정법률안
1913479,2014-12-31,생활주변방사선 안전관리법 일부개정법률안
1913510,2014-12-31,학원의 설립·운영 및 과외교습에 관한 법률 일부개정법률안
1913513,2014-12-31,낙농진흥법 일부개정법률안
1913407,2014-12-30,곤충산업의 육성 및 지원에 관한 법률 일부개정법률안
1913410,2014-12-30,도시농업의 육성 및 지원에 관한 법률 일부개정법률안
1913451,2014-12-30,전자금융거래법 일부개정법률안
1913455,2014-12-30,환경분야 시험·검사 등에 관한 법률 일부개정법률안
1910746,2014-05-28,장애인 인권침해 방지 및 피해장애인 보호 등에 관한 법률안
1913441,2014-12-30,6·25 전사자유해의 발굴 등에 관한 법률 일부개정법률안
1913388,2014-12-30,조세특례제한법 일부개정법률안
1913391,2014-12-30,전기통신사업법 일부개정법률안
1913392,2014-12-30,산림자원의 조성 및 관리에 관한 법률 일부개정법률안
1913396,2014-12-30,국민체육진흥법 일부개정법률안
1913400,2014-12-30,응급의료에 관한 법률 일부개정법률안
1913402,2014-12-30,수도법 일부개정법률안
1913404,2014-12-30,농수산자조금의 조성 및 운용에 관한 법률 일부개정법률안
1914493,2015-03-30,원양산업발전법 일부개정법률안
1913409,2014-12-30,진폐의 예방과 진폐근로자의 보호 등에 관한 법률 일부개정법률안
1913417,2014-12-30,국가재정법 일부개정법률안
1913419,2014-12-30,통신비밀보호법 일부개정법률안
1913418,2014-12-30,전자상거래 등에서의 소비자보호에 관한 법률 일부개정법률안
1913422,2014-12-30,기술사법 일부개정법률안
1918028,2015-12-03,고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 일부개정법률안
1913424,2014-12-30,조세특례제한법 일부개정법률안
1913426,2014-12-30,연안관리법 일부개정법률안
1913429,2014-12-30,채용절차의 공정화에 관한 법률 일부개정법률안
1913428,2014-12-30,아동·청소년의 성보호에 관한 법률 일부개정법률안
1913427,2014-12-30,수산업법 일부개정법률안
1913430,2014-12-30,지능형전력망의 구축 및 이용촉진에 관한 법률 일부개정법률안
1913431,2014-12-30,방문판매 등에 관한 법률 일부개정법률안
1913432,2014-12-30,할부거래에 관한 법률 일부개정법률안
1913439,2014-12-30,철도사업법 일부개정법률안
DD01662,2015-12-07,조달사업에 관한 법률 일부개정법률안(대안)
DD01663,2015-12-07,통계법 일부개정법률안(대안)
1913442,2014-12-30,축산자조금의 조성 및 운용에 관한 법률 일부개정법률안
1913443,2014-12-30,전자정부법 일부개정법률안
1913448,2014-12-30,도시 및 주거환경정비법 일부개정법률안
1913449,2014-12-30,지방세법 일부개정법률안
1913450,2014-12-30,소비자기본법 일부개정법률안
1913452,2014-12-30,야생생물 보호 및 관리에 관한 법률 일부개정법률안
1913453,2014-12-30,자원의 절약과 재활용촉진에 관한 법률 일부개정법률안
1913456,2014-12-30,근로자직업능력 개발법 일부개정법률안
1913408,2014-12-30,농지법 일부개정법률안
1913362,2014-12-29,개별소비세법 일부개정법률안
1913393,2014-12-30,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안
1918100,2015-12-09,액화석유가스의 안전관리 및 사업법 일부개정법률안(대안)
1913457,2014-12-30,국가정보화 기본법 일부개정법률안
1918099,2015-12-09,고압가스 안전관리법 일부개정법률안(대안)
1918101,2015-12-09,광업법 일부개정법률안(대안)
1918102,2015-12-09,방사성폐기물 관리법 일부개정법률안(대안)
1913397,2014-12-30,어촌·어항법 일부개정법률안
1913399,2014-12-30,농수산물 품질관리법 일부개정법률안
1913406,2014-12-30,가축전염병 예방법 일부개정법률안
1913411,2014-12-30,농업기계화 촉진법 일부개정법률안
1913413,2014-12-30,수산업협동조합법 일부개정법률안
1913434,2014-12-30,문화재보호법 일부개정법률안
1913435,2014-12-30,경제자유구역 및 제주국제자유도시의 외국교육기관 설립·운영에 관한 특별법 일부개정법률안
1913438,2014-12-30,행정사법 일부개정법률안
1913460,2014-12-31,환경오염시설의 통합관리에 관한 법률안
1918108,2015-12-09,군형법 일부개정법률안
1918104,2015-12-09,도시가스사업법 일부개정법률안(대안)
1918105,2015-12-09,유통산업발전법 일부개정법률안(대안)
1918106,2015-12-09,광산보안법 일부개정법률안(대안)
1918110,2015-12-09,부동산 실권리자명의 등기에 관한 법률 일부개정법률안(대안)
1918111,2015-12-09,형사소송법 일부개정법률안(대안)
1918112,2015-12-09,특정범죄 가중처벌 등에 관한 법률 일부개정법률안(대안)
1918118,2015-12-09,군인의 지위 및 복무에 관한 기본법안(대안)
ZZ19182,2015-12-09,사학분쟁조정위원회 위원 추천의 건
1918121,2015-12-09,군인연금법 일부개정법률안(대안)
1918122,2015-12-09,새마을금고법 일부개정법률안(대안)
1918123,2015-12-09,인감증명법 일부개정법률안(대안)
1918124,2015-12-09,공공데이터의 제공 및 이용 활성화에 관한 법률 일부개정법률안(대안)
1918125,2015-12-09,옥외광고물 등 관리법 일부개정법률안(대안)
1918127,2015-12-09,수상레저안전법 일부개정법률안(대안)
1918131,2015-12-09,공직선거법 일부개정법률안(대안)
1918139,2015-12-09,재해구호법 일부개정법률안(대안)
1918142,2015-12-09,유선 및 도선 사업법 일부개정법률안(대안)
1918144,2015-12-09,어린이놀이시설 안전관리법 일부개정법률안(대안)
1913505,2014-12-31,장애인 인권침해 방지 및 권리옹호에 관한 법률안
1913511,2014-12-31,약사법 일부개정법률안
1918145,2015-12-09,감염병의 예방 및 관리에 관한 법률 일부개정법률안(대안)
1918146,2015-12-09,재난 및 안전관리 기본법 일부개정법률안(대안)
1918147,2015-12-09,긴급복지지원법 일부개정법률안(대안)
1918148,2015-12-09,노인복지법 일부개정법률안(대안)
1918149,2015-12-09,국민연금법 일부개정법률안(대안)
1918150,2015-12-09,희귀질환관리법안(대안)
1918151,2015-12-09,첨단의료복합단지 지정 및 지원에 관한 특별법 일부개정법률안(대안)
1918152,2015-12-09,노인장기요양보험법 일부개정법률안(대안)
1913520,2014-12-31,산업현장 일학습병행 지원에 관한 법률안
1918159,2015-12-09,선원법 일부개정법률안
1913543,2015-01-02,국립백두대간수목원 설립 및 운영에 관한 법률안
1913471,2014-12-31,경비업법 일부개정법률안
1913470,2014-12-31,선원법 일부개정법률안
1913509,2014-12-31,수산자원관리법 일부개정법률안
1913461,2014-12-31,유엔 다국적 수로협약 비준 촉구 결의안
1913462,2014-12-31,최저임금법 일부개정법률안
1913465,2014-12-31,공중화장실 등에 관한 법률 일부개정법률안
1913468,2014-12-31,국제개발협력기본법 일부개정법률안
1913467,2014-12-31,접경지역 지원 특별법 일부개정법률안
1913472,2014-12-31,도로교통법 일부개정법률안
1913474,2014-12-31,연안관리법 일부개정법률안
1913475,2014-12-31,고용보험법 일부개정법률안
1913477,2014-12-31,양식산업발전법안
1913478,2014-12-31,목재의 지속가능한 이용에 관한 법률 일부개정법률안
1913480,2014-12-31,선원법 일부개정법률안
1913482,2014-12-31,여신전문금융업법 일부개정법률안
1913484,2014-12-31,대통령직 인수에 관한 법률 일부개정법률안
1913487,2014-12-31,예술인 복지법 일부개정법률안
1913489,2014-12-31,도로교통법 일부개정법률안
1913483,2014-12-31,도로교통법 일부개정법률안
1913491,2014-12-31,국회법 일부개정법률안
1913496,2014-12-31,연구개발서비스업 진흥법안
1913498,2014-12-31,금융산업의 구조개선에 관한 법률 일부개정법률안
1913499,2014-12-31,탄소흡수원 유지 및 증진에 관한 법률 일부개정법률안
1913500,2014-12-31,공인중개사법 일부개정법률안
1913501,2014-12-31,부동산개발업의 관리 및 육성에 관한 법률 일부개정법률안
1913502,2014-12-31,발전소주변지역 지원에 관한 법률 일부개정법률안
1913503,2014-12-31,인사청문회법 일부개정법률안
1913504,2014-12-31,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안
1913514,2014-12-31,마리나항만의 조성 및 관리 등에 관한 법률 일부개정법률안
1913516,2014-12-31,해양환경관리법 일부개정법률안
1913524,2014-12-31,중소기업기본법 일부개정법률안
1913525,2014-12-31,수산업법 일부개정법률안
1913526,2014-12-31,한국진도개 보호·육성법 일부개정법률안
1913527,2014-12-31,신항만건설 촉진법 일부개정법률안
1913528,2014-12-31,상법 일부개정법률안
1913529,2014-12-31,보험업법 일부개정법률안
1913530,2014-12-31,한국마사회법 일부개정법률안
1913531,2014-12-31,초지법 일부개정법률안
1913533,2014-12-31,은행법 일부개정법률안
1913534,2014-12-31,신용협동조합법 일부개정법률안
1913536,2014-12-31,수산자원조사법안
1913507,2014-12-31,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 일부개정법률안
1913481,2014-12-31,환경정책기본법 일부개정법률안
1913485,2014-12-31,검역법 일부개정법률안
1913493,2014-12-31,관광진흥법 일부개정법률안
1913494,2014-12-31,지방교육재정교부금법 일부개정법률안
1913518,2014-12-31,자연공원법 일부개정법률안
1913495,2014-12-31,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안
1913497,2014-12-31,식품위생법 일부개정법률안
1913512,2014-12-31,학생안전 및 보호에 관한 법률안
1913517,2014-12-31,자본시장과 금융투자업에 관한 법률 일부개정법률안
1907405,2013-10-31,도시공원 및 녹지 등에 관한 법률 일부개정법률안
1913521,2014-12-31,사회서비스 이용 및 이용권 관리에 관한 법률 일부개정법률안
1913523,2014-12-31,약사법 일부개정법률안
1913532,2014-12-31,사료관리법 일부개정법률안
1913535,2014-12-31,주민등록법 일부개정법률안
1907412,2013-10-31,기업도시개발 특별법 일부개정법률안
1907418,2013-10-31,자동차손해배상 보장법 일부개정법률안
1913538,2015-01-02,국민체육진흥법 일부개정법률안
1913541,2015-01-02,이북5도에 관한 특별조치법 일부개정법률안
1913537,2015-01-02,취업 후 학자금 상환 특별법 일부개정법률안
1913542,2015-01-02,자유무역협정 체결에 따른 무역조정 지원에 관한 법률 일부개정법률안
1913544,2015-01-02,형사보상 및 명예회복에 관한 법률 일부개정법률안
1913522,2014-12-31,유아교육법 일부개정법률안
1913551,2015-01-05,의료법 일부개정법률안
1913540,2015-01-02,도시 및 주거환경정비법 일부개정법률안
1913555,2015-01-06,도시 및 주거환경정비법 일부개정법률안
1913556,2015-01-06,곤충산업의 육성 및 지원에 관한 법률 일부개정법률안
DD01066,2015-01-07,남북당국 상호 비방·중상 중단 합의 이행 촉구 결의안(대안)
1907043,2013-09-30,기초연구진흥 및 기술개발지원에 관한 법률 일부개정법률안
1913560,2015-01-07,개인정보 보호위원회 위원(서종식) 선출안
1913561,2015-01-07,개인정보 보호위원회 위원(안병희) 선출안
1913562,2015-01-07,개인정보 보호위원회 위원(김우찬) 선출안
1913563,2015-01-07,개인정보 보호위원회 위원(정효지) 선출안
1913564,2015-01-07,개인정보 보호위원회 위원(한희원) 선출안
DD01065,2015-01-06,4·16세월호참사 피해구제 및 지원 등을 위한 특별법안(대안)
1913559,2015-01-07,과학관의 설립·운영 및 육성에 관한 법률 일부개정법률안
1912937,2014-12-09,선원법 일부개정법률안(대안)
1912939,2014-12-09,양곡관리법 일부개정법률안(대안)
1912940,2014-12-09,해운법 일부개정법률안(대안)
1910223,2014-04-16,도로법 일부개정법률안
1912936,2014-12-09,선박안전법 일부개정법률안(대안)
1909911,2014-03-28,철도사업법 일부개정법률안
1904650,2013-04-24,조경산업 진흥법안
DD00872,2014-11-19,여객자동차 운수사업법 일부개정법률안(대안)
1907403,2013-10-31,마리나항만의 조성 및 관리 등에 관한 법률 일부개정법률안
1913547,2015-01-05,감사원법 일부개정법률안
1913548,2015-01-05,암관리법 일부개정법률안
1913549,2015-01-05,모자보건법 일부개정법률안
1913554,2015-01-05,해운법 일부개정법률안
1913546,2015-01-05,선거관리위원회법 일부개정법률안
1913553,2015-01-05,약식절차에서의 전자문서 이용 등에 관한 법률 일부개정법률안
1901315,2012-08-24,국립대학법인 울산과학기술대학교 설립·운영에 관한 법률 일부개정법률안
ZZ19141,2015-01-08,공무원연금개혁을 위한 국민대타협기구 위원 위촉의 건
1913557,2015-01-06,제품안전기본법 일부개정법률안
1913558,2015-01-06,의료법 일부개정법률안
1908824,2013-12-27,위치정보의 보호 및 이용 등에 관한 법률 일부개정법률안
1913565,2015-01-07,동물보호법 일부개정법률안
1913566,2015-01-07,문화재보호법 일부개정법률안
1913567,2015-01-07,농수산물의 원산지 표시에 관한 법률 일부개정법률안
1913568,2015-01-07,의료법 일부개정법률안
1913592,2015-01-09,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안)
1913593,2015-01-09,중소기업창업 지원법 일부개정법률안(대안)
1913573,2015-01-08,국가인권위원회 위원(이은경) 선출안
1913583,2015-01-09,감사원법 일부개정법률안(대안)
1913584,2015-01-09,군사법원법 일부개정법률안(대안)
1913586,2015-01-09,해외자원개발 사업법 일부개정법률안(대안)
1913587,2015-01-09,수산자원관리법 일부개정법률안(대안)
1913588,2015-01-09,내수면어업법 일부개정법률안(대안)
1913598,2015-01-09,한국해운조합법 일부개정법률안
1913613,2015-01-09,청소년활동 진흥법 일부개정법률안(대안)
1913614,2015-01-09,성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안(대안)
DD00967,2015-01-09,먹는물관리법 일부개정법률안(대안)
DD00968,2015-01-09,석면피해구제법 일부개정법률안(대안)
1913576,2015-01-08,아동복지법 일부개정법률안
1913577,2015-01-08,영유아보육법 일부개정법률안
1913569,2015-01-08,감염병의 예방 및 관리에 관한 법률 일부개정법률안
1913570,2015-01-08,증권관련 집단소송법 일부개정법률안
1913571,2015-01-08,금융위원회의 설치 등에 관한 법률 일부개정법률안
1913572,2015-01-08,독도의 지속가능한 이용에 관한 법률 일부개정법률안
